
行く 	へ 
聞く 	を 
聞く 	のみ 
出す 	のみ 
立てる 	のみ 

ある 	の 
受ける 	か と 
疑う 	くらい 

ある 	が 
云う 	で 
する 	の 

知る 	に 

する 	な と 
気が付く 	と 

する 	を 
する 	ば と 
祈る 	が 
する 	が 

見る 	ば 

見る 	と 

追付く 	て 
思う 	と 

収める 	ほど の 
ある 	に 
合う 	から 
する 	から 
草臥れる 	に 

構う 	か と 

立つ 	て 
はする 	て 

懲らしめる 	に 

いる 	の 

いる 	て は 
頼む 	て は 
かわす 	が 
揃う 	と 

云う 	て 
聞く 	んで 
答える 	て 
なる 	から 
ある 	が 
なる 	と 
困る 	が 
云う 	よ 
生やす 	ば 

云う 	は 
返る 	なんて 
有る 	が 
言う 	を 

忍ぶ 	に 
すむ 	か 

佇む 	て 

後れる 	に と 

来る 	と 
見る 	て 

似る 	を 
もつ 	と 

拝する 	が 

する 	て 
考える 	と 
惹く 	と も 

きく 	という 

いいかえる 	かい 

取れる 	は 

する 	かい 

聞く 	や ね 

する 	て よ 

困る 	ちゃ 
黙る 	じゃ か 
分る 	な 
云う 	は 
切る 	か 

迂る 	に 

開ける 	が 

来る 	て と 

ある 	で と 
おっしゃる 	て ば と 

ある 	と 
利かす 	と 

知る 	わ 
する 	を 

いる 	の は 

する 	じゃ か 
掛ける 	て が 
いただく 	と 
過ぎる 	と 
思う 	て が 
上げる 	が 

する 	から 
過ぎる 	から 

恐れ入る 	じゃ 

似合う 	を 
似合う 	じゃ か 
する 	じゃ か 
遊ばす 	て 
分る 	に 

すます 	て よ 

する 	て 

引く 	を 
する 	て 

帰る 	と 
見る 	ので 
入り込む 	が 

這入る 	と 
見る 	は 
帰る 	を 
突き立てる 	て 

する 	て 
洩る 	て 

言う 	の 
話す 	と 

話す 	て も 
する 	が 
差支える 	から 
なる 	から 
する 	から 
云う 	か ね 

割く 	ちゃ 

結う 	が 
云う 	よ と 
用いる 	よ と 

する 	から 
致す 	は と 
似合う 	て 
云う 	も 
ある 	は と 

当てる 	か 
着る 	じゃ 
極め込む 	と 

押しかける 	よ 

聞く 	よ と 
来る 	て 

驚く 	か 
がる 	か と 
がる 	て 
窺う 	と 

云う 	と 

なる 	が 
接ぐ 	を 

おる 	な と 

付ける 	と 

見える 	か と 
いける 	て と 
云う 	が 

いる 	と 
すかす 	と 
笑う 	が 
散る 	の 

いう 	と 

思い出す 	て 
する 	が 
ござる 	と 
する 	と 
煩わす 	と 

する 	て 

承る 	と 

調べる 	が 

見る 	が 

せり出す 	じゃ か と 

引っ込む 	から な 

いる 	と 
なする 	から 
生ずる 	か も 
至る 	から 
計る 	て 

申す 	の 

かむ 	は 
抓む 	で 
抓む 	と 
与える 	が 

なる 	と 
出来る 	て 

喰う 	で 

出来る 	な 

出る 	に 

削り取る 	て 

穿つ 	が 
なる 	ぜ 

持つ 	て と 
せる 	の 

達す 	が 

しいる 	が 

云う 	が 
ある 	に 

なる 	と は 

申す 	と 
申す 	か と 
存じる 	は 

弁じる 	から 
弁じる 	から 

しかる 	か な 
洗う 	か な 

やる 	が 
ある 	と 
思う 	を 
する 	が 

する 	か 

云う 	へ 
聳える 	と 
失する 	と 
落す 	と 

する 	は 

病む 	の 
釣る 	は 

する 	と 
あり 	を 
嘆ずる 	は か の 
得る 	が 
話す 	て よ 

突く 	と 
云う 	が 

計る 	にあたって 
ある 	を 
する 	と 

なる 	に 

かざる 	を 
期する 	が 
云う 	を 

失す 	んで 
云う 	と 
する 	と 

分る 	か と 

分る 	な 

分る 	のに 

略す 	が 
やる 	が 

話す 	か と 

聞く 	ぜ 

する 	と 
考える 	と 

起る 	は 
する 	に 
ある 	に も 

生む 	に は 
ある 	と 

いる 	と共に 
する 	か も 
なる 	が 
寝る 	と 
存じる 	さ 
起きる 	さ 

貰う 	か 

もらう 	よ と 

表する 	に 

騒ぐ 	も 
なる 	から 
ある 	か 

云う 	が 

威張る 	と 

負ける 	で 

起る 	て 

見る 	て 
突く 	て 

する 	も 

する 	ほど の 

やる 	は 
試みる 	は 
試みる 	で は 
限る 	で は 
いう 	て 
出る 	と 

始める 	て 

する 	が 

吸い込む 	か 
吐き出す 	を 
足す 	に も 
なる 	を 

忍び込む 	と 

行く 	が 
受ける 	で は 
ちょろまかす 	て 
する 	など と 
する 	で は 

しいる 	と 
云う 	と 

ある 	ほど の 
起す 	が 
窺う 	は 
恥づ 	を 
致す 	は 

云う 	を 

ある 	て 

よる 	て 
載せる 	に 
好む 	で も 
する 	に は 

する 	に 
費やす 	と 
云う 	て は か 

する 	を 
極める 	は 

禁ずる 	は 

立てる 	は 
劃する 	て 

する 	を 
割る 	て も 

信じる 	は 

行く 	へ は 
志す 	へ は 
入る 	を 

する 	が 

ある 	に 
する 	は 

喰う 	が 

ある 	と 
云う 	に 
曲げる 	か 
する 	の 
掠める 	か と 
貫く 	ば 

差支える 	を 

忍び込む 	が 
重なる 	が 
する 	は 
見る 	に 
映じる 	も 
覚える 	に 

洗う 	に 
拭く 	や 
召し上がる 	や 

する 	て 
付ける 	の 
なす 	か と 

叩く 	や 
穿く 	や 
話す 	や 
なる 	ほど 
する 	や 

通り抜ける 	と 
見渡す 	て 
立てる 	な と 

見透かす 	が 
ある 	ば 
知る 	に 

する 	は 
隠れる 	も 
恐れる 	も 
云う 	に 
逢う 	と 
諦める 	ので 

遣る 	が 
承る 	に 
思う 	が 

思う 	くらい 

する 	ば 

出来る 	が 
冒す 	ばかり かも 

押しつける 	と 
見渡す 	て 

向く 	て 

睨む 	て 
生れる 	て 

向ける 	て から 
する 	が 
かくれる 	が 

云う 	ばかり 
吹く 	と 
定める 	と 

取り立てる 	に 
足る 	は 

云う 	が 
上る 	は 

有す 	を 
帯びる 	て は 

承る 	て は 

出掛ける 	て 
行く 	が ね と 

教える 	が 
なる 	ほど 
なる 	ほど は 

得る 	で 
する 	から 
煮える 	と 

困る 	って 
なる 	て 
受ける 	は 

申す 	から 
する 	で 
する 	と 
なる 	て 

なる 	くらい 

する 	から 
出る 	よ 
いえる 	よ 

気が付く 	なんて 
ある 	に 
喰う 	なんて 
掛る 	が 
捲く 	から 
驚く 	は は は と 

云う 	から 
見る 	から 
起る 	と 
懲らしめる 	に 
いじめる 	と 
思う 	て よ 

答える 	から と 
なる 	て 
承る 	から 

恐れ入る 	て か と 
持つ 	って 
追う 	に よ 
さげる 	に よ 
出来る 	じゃ か 

やる 	と 

通る 	と 
する 	て 
持つ 	て 

云う 	じゃ か 

受ける 	て ば と は 
する 	と 
する 	と 

立つ 	を 

吹く 	ね 

する 	が 
する 	から 
く 	を 

つく 	ちゃあ とか 
する 	ちゃあ とか 

吐く 	に 
すむ 	から 
吐く 	じゃ か 

える 	よ 

くる 	から 

行く 	の 

聞く 	て 
行く 	から 

受取る 	が 
持つ 	って 

云う 	じゃ か 
いる 	か 
ある 	が 
舐める 	って 
飲む 	が 
ふく 	て たって に 
這入る 	て 

すむ 	ものの 
困る 	が 
食う 	の 

いる 	が 
叩く 	か 
叩く 	が 

する 	が 

煩わす 	て な 

云う 	に 
なる 	から と 
掛ける 	に 
ほかなる 	から と 

なる 	と 

する 	ので 
いる 	が 
来る 	も 
云う 	を 

詣る 	て 

する 	て 

云う 	が 
云う 	か 
入れる 	ので 
する 	など と 
貰う 	など と 
ほのめかす 	なあ な 

貰う 	が 
ある 	か 
貰う 	よ って 

云う 	じゃ 

困る 	は から な 
違う 	は から な 
云う 	に は 
する 	は から な 

いく 	でも 

する 	が 
する 	て か 
逢う 	て か 
諭す 	て か 

怒る 	て 
怒る 	から 
する 	て し 
計る 	て 

云う 	に 
なる 	は 
つまる 	は 
張る 	から な 

する 	から 

申し込む 	から 
極める 	に も 
行く 	も から 
聞く 	と 
見る 	も から 
もらう 	が 
出来る 	くらい は 

似合う 	と 
云う 	は 
聞く 	から 

限る 	は 
云う 	と 
する 	が 

云う 	に は 
逢う 	も 

貰う 	から 
云う 	から 

ある 	に も 
似合う 	な 

行う 	は 
聞く 	も 
出来る 	から 
聞く 	て 

廻る 	て 

突き当る 	と 
崩れる 	の 
ある 	と 

分る 	を 

ある 	と 

ふる 	て 

知れる 	よ 

崩れる 	の 

生える 	を 
探す 	よ 

ある 	な 

なる 	に 

伝わる 	て 
廻る 	て 
生える 	へ 
帰る 	て 
喰う 	を 

敷く 	て 
なる 	て 

ある 	で も 

織る 	のみ 
売り捌く 	て が 
云う 	で 
買う 	つつ 
通り越す 	つつ 

する 	まで 
化ける 	か か は 

読む 	くらい から 
称する 	て 
省く 	が 

持つ 	ば と 
持つ 	は 
持つ 	て 

ある 	の 
申す 	に 
なる 	て か と 
する 	と 
思う 	で 
出張る 	を 
支える 	で 

フケる 	の 
する 	かも が 
する 	で は 

燃える 	の 
構う 	て 
立ち上る 	の 

煙る 	つつ 
沈む 	つつ 
流れる 	を 
描く 	つつ 

据える 	で 

立つ 	に 

向ける 	は 
云う 	か 
余る 	の 
せる 	と 
見える 	て 
見る 	て 
振りかける 	て 

乾かす 	に 

ある 	へ 

する 	の 
煙る 	て 
靡く 	の 
流れる 	て 
なる 	の 
燃える 	を 

停る 	は 
立つ 	と ば 
煙る 	と 
縺れる 	を 
落ちる 	と ば 
見る 	ば 

始める 	て 
伝う 	が 

契る 	の 

する 	て 

思う 	に 
なす 	の 
ゆう 	て 
示す 	て 
構う 	て 

浮ぶ 	の 

ある 	て 
ぶる 	て 
する 	が 
つく 	て 

見る 	の 

立つ 	に 

行く 	て 

云う 	て 

似る 	が 
する 	と 
云う 	も 

恐れる 	も 

くる 	から 
ある 	か と 

くる 	から 
禿げる 	と 
する 	が 

出来る 	ちゃ わ 
覚える 	じゃ か と 

いく 	じゃ か と 

いむ 	が 
なる 	て 
見える 	て 

言う 	を 
もつ 	と 
合わす 	と 
云う 	を 

結う 	わ と 
釣れる 	わ と 

禿げる 	ば 
なる 	ば 

知れる 	と 
見る 	と 

おっしゃる 	じゃ か 

する 	わ と 

見える 	が 

貰う 	なんて 

する 	なんて 
くる 	か 

背く 	じゃ か 
見る 	じゃ か 
分る 	じゃ か 

延びる 	から 
思う 	さ 

なる 	が 
背く 	なんて 
延びる 	ね と 

なる 	が 
背く 	と 
延びる 	と 
云う 	は 

延びる 	が 
ある 	と 
思う 	て 
する 	て と 
述べる 	と 
鳴る 	と 
云う 	が 

持つ 	を 
いる 	が 
申す 	て 

引き下がる 	で 

掛ける 	と 
ある 	の 
活ける 	など を 
する 	で 
勧める 	の 
見る 	て 
すます 	て 

出る 	ほど の 

敷く 	の 
乗る 	から 

破る 	の 

勧める 	て 
する 	て 
吹く 	て 
任せる 	て かも 
表す 	まで は 
云う 	て かも 

する 	の 
乗る 	は 

譲る 	も 

破る 	の 

する 	か 
乗る 	も 
構える 	て 
ぱちつかせる 	て 
云う 	て 

する 	の 

ある 	が 
引きずる 	が 
だまる 	て 

恐れる 	と 
云う 	は 
有る 	が 
する 	か と 
洩らす 	と 
する 	の 

訴える 	が 
重んずる 	より 
まします 	を 
する 	が 

見る 	で も 
する 	て は 
ある 	に関する 

する 	は 

避ける 	に は 

忍ぶ 	から 

する 	から 
喰う 	を 

行う 	に 
つくろう 	て て 
出る 	が 
持つ 	の 
見える 	を 
もつ 	と 
処する 	と 

飛ぶ 	に 
する 	と 
みる 	で 

いる 	て と 

裏返す 	で 

する 	から 
する 	に て ね 

行く 	て じゃ か 

出る 	も 
ある 	さ 
する 	さ 

る 	て 
思う 	な 

違う 	から 

立つ 	に は 
違う 	な と 
見上げる 	たり て 

分ける 	て 
着る 	て 
する 	て 

ぶら下げる 	に て ね と 

笑う 	が 
答える 	ね 

ある 	かい 

ある 	か 

変る 	ぜ 

くる 	か 

見る 	に から 

ある 	て 
出来る 	じゃ か 

なる 	ちゃ 

つまる 	を 
振り撒く 	たり 
出る 	よ 

取れる 	でも 
する 	から な と 
云う 	から な と 

云う 	さ 
ある 	から 
する 	ば 
やる 	から 
通せる 	て が 
云う 	が 
ある 	の 
行く 	て が 
聞く 	じゃ か 
作る 	ちゃ と 
なる 	じゃ か 

知る 	が 

する 	と 
云う 	さ 

行う 	て 
見る 	を 

知る 	な 

いう 	に から 

ある 	とか 

来る 	じゃ か 

聞く 	が 

伺う 	て 
上る 	て たって 
来る 	て 
入れる 	て たって 

おる 	から 
立ち入る 	を 
聞く 	に も 
行く 	から 
行く 	て て か って 
頼む 	から ね 

する 	は 
立つ 	も 
纏める 	から ね 

答える 	が 
云う 	を 
聞く 	が 
云う 	か 

潜る 	に 

ぶる 	の 
する 	が 
さる 	て 
云う 	て 

たてる 	も 

云う 	は 

する 	て 

改める 	ば 

聞く 	ば 
する 	て 

する 	と 

云う 	も 

いる 	の 
見る 	も 

いる 	か と 
立ち入る 	を 

する 	の なんて 
云う 	と 
思う 	と 

聞く 	から 
思う 	から 
する 	て 
する 	て 

よる 	て 
やる 	と 
づく 	て 
出来る 	へ と 

考える 	じゃ か 
分る 	じゃ か 

知れる 	かも 
云う 	かも 

云う 	から 
見る 	から ね 

する 	は 
揉む 	じゃあ か と 
ある 	じゃあ か と 

出来る 	が 
する 	から 
喰う 	が 
ある 	て 
話す 	を 

云う 	の 
云う 	から 
いる 	と 
する 	が 
なる 	て も なんて 
威張る 	じゃ 

来る 	は 
云う 	から 

ある 	が ね 
云う 	か 
受ける 	に は 

いる 	と ね 
云う 	が 
ある 	から な 

云う 	と 
見る 	て 
する 	て 

活かす 	も 

貰う 	から 
正す 	ちゃ 
見る 	から 

正す 	じゃ 
角張る 	を 
纏まる 	じゃ 

引く 	が 
見る 	よ 

引く 	と 
云う 	かも 

話す 	て と 
分る 	よ 

分る 	が 
聞く 	は 

分る 	さ 

見る 	て 
打つ 	は 
わする 	と 

勧める 	から ね 
する 	から ね 

来る 	に て 

かかる 	から と 
助かる 	て と 
きく 	で 
する 	で 
洩れる 	で 
乗じる 	で 

云う 	は 

思う 	ね 

する 	な 

廻る 	から ね と 
云う 	を 

逢う 	が 
おける 	が 
限る 	は 
振る 	は 

する 	も と 
当る 	の 
障る 	は 
する 	て 
落ちつく 	て 

喰う 	を 
やる 	が 

云う 	は 
持つ 	よ 

云う 	て から と 
考える 	と 
つまむ 	と 

構う 	て と 
喰う 	の 

乗る 	て は 
乗る 	に 
彫る 	が 

云う 	な 

する 	と 
云う 	て 

焚く 	は 

する 	で 

焚く 	は 

食う 	と 

食う 	が 
出る 	で 
祟る 	て 
なる 	で 

云う 	から 

ある 	か 

する 	て 
持つ 	て 
叩く 	を 
見つかる 	じゃ か と 
食う 	て 
負ける 	に 

叩く 	から 
なる 	て って 
よす 	っけ 

とる 	て から 

起す 	から 
云う 	まで 
傭う 	て と 
云う 	て は 
表する 	に 
起す 	と 
背く 	から ね 

する 	て 

すます 	で 

立てる 	の 

覚える 	か 

覚える 	か 
彫る 	て 

引く 	に 
盗む 	くらい 

叶う 	と 

する 	と 
する 	ば 
する 	と 
云う 	は 
する 	と 

思う 	て 

する 	わ も 
振る 	から 

食う 	で 

する 	が 

詫びる 	が 

云う 	を 
する 	から 
云う 	さ 
出来る 	は 
遣る 	と 

寄る 	の 
疑う 	と 
する 	から 

書く 	は 
遣る 	と 
する 	の 

奢る 	は 

起す 	が 

立つ 	て も 

散る 	て も 
なくなる 	から 
いる 	な と 
有る 	て 

する 	さ 

する 	は 
ある 	て 
する 	から 

散る 	は 
出来る 	で は 

奢る 	が 

する 	と 

おる 	の 

埋る 	を 
する 	に 

怒る 	て さ 

云う 	て よ 

くる 	に 

起す 	て か 

見識張る 	から 
思う 	じゃ か 
ある 	じゃ か 

する 	て かも 

いける 	て は 
話す 	と 

受ける 	は 
する 	を 

思い出す 	でも 
ある 	も 

しかける 	で 

貰う 	が 

出来る 	は 
喰う 	て て も 
燻る 	が 
思う 	に は 

書く 	に て 

云う 	を 

する 	に 

聞く 	に 

見せる 	に 

垂れる 	は 

来る 	と 

聞く 	を 
述べる 	が 
云う 	を 
する 	が 
くばる 	が 

する 	が 

貰う 	じゃ か 

汚す 	から 
言う 	が ね 

なる 	さ 

なる 	の 
崇める 	と 
云う 	で 
する 	に 
行く 	と 

変る 	ね 

変る 	と 

褒める 	が ね 

する 	は 
重んじる 	で 

云う 	が 
怪しむ 	さ 

至る 	ので 

抜く 	さ 
得る 	さ 

云う 	を 

始まる 	ばかり に 
云う 	て 
叩く 	て 

なる 	の 
する 	て 
疑る 	て 
救い出す 	は 

ある 	と 
せる 	の 

叩く 	て ちゃ 

おく 	の 
演ずる 	より 

与える 	ば 
ある 	を 

ある 	が 

損する 	に 

積む 	て も 
傾ける 	と 
与える 	が 
する 	て 
釣り合う 	が 
云う 	を 
云う 	は 
やる 	に 

する 	で 
臨む 	が 

つける 	じゃ か 
もつ 	ば 

する 	て 
する 	も 
する 	を 

仕損じる 	は 
ある 	で は 
有る 	で 
及ぼす 	ほど の 

もつ 	ば 

捏ねる 	の 

する 	て ので 
する 	て 
見る 	は 
する 	が 
思う 	て ので 
出る 	が 
云う 	の 
ひるむ 	が 
見える 	て さ 
ある 	て さ 

釣り合う 	は 

云う 	と 

凹む 	で 

あしらう 	が 

いる 	は 
避ける 	が 
避ける 	で 

する 	へ 
律す 	か と 
有する 	で ので 
飛び込む 	て 
なる 	て 

する 	は 
する 	は 
する 	も 

知る 	て 
返る 	が 
控える 	じゃ か 
来る 	の 
見る 	じゃ か 
する 	じゃ か 
く 	じゃ か 

言う 	が 
する 	は 
なす 	が 

する 	は 

云う 	ぜ 

もつ 	だけ は 
行く 	から 
真似る 	が 

行く 	て て 
買う 	が 
背負う 	が 

云う 	ながら 
離れる 	ながら 

始める 	んで 
出る 	が 

云う 	ちゃ 
おく 	から 
なる 	よ 

する 	の 
話す 	て 

ある 	と 
する 	と 
いく 	から 
行く 	から 
行く 	と 

洩れる 	て 
書く 	に は 
洩れる 	に は 
かかる 	を 
する 	でも 
及ぶ 	と 

価する 	を 
する 	と 

帰る 	は 
吹く 	に 
降る 	の 

なる 	と 

急ぐ 	は 
通る 	の 

吹く 	たり て 
絶える 	たり て 

する 	で は 

承る 	が 
称する 	の 
ある 	が 
浮かれる 	とか 
ある 	が 
かかる 	に 
する 	は 

至る 	が 
窶す 	から 

云う 	も 
思う 	も 

廻る 	と 
する 	は 
誘う 	から 

開く 	と 
見る 	で 
来る 	て 
延べる 	の 

寝る 	は 

なる 	て 
読む 	は 

持つ 	なり 
触れる 	さえ 

読む 	くらい 
提げる 	も 
笑う 	て も 
止す 	て も 

読む 	を 

張る 	て 

抱える 	くらい 

鳴る 	の 
置く 	て 
眠れる 	と 
読む 	を 

有る 	て 
覗く 	と 
見る 	て 
つかえる 	に 
開く 	て 

並ぶ 	て 
似合う 	を 

放り出す 	て 
開く 	て 
かく 	て 

寝る 	ほど の 

かく 	が 

する 	の 

行く 	と 
なる 	と 
する 	で 
使う 	も 
ある 	と 
する 	て は 
弁じる 	と 
見る 	と 

見る 	て 
劣る 	で 

とぶ 	は 
云う 	て 
延ばす 	て 

する 	は 
あげる 	て 

寝る 	の 

云う 	て 

極まる 	の 

見廻す 	のみ 
聞える 	は 
する 	のみ 

する 	と 

生れる 	まで 
する 	は 
直す 	と も 

する 	から 

する 	が 

考える 	が 

する 	は が 
困る 	は 
する 	に は 

云う 	は 

中る 	が 

来る 	が 

捕る 	に 
極める 	が 

出る 	の 
破る 	て 
心得る 	から 
する 	が 

引き上げる 	くらい の 

持ち上げる 	が 
する 	だけ 

乞う 	と 
なる 	ば 
する 	て 

承る 	て 
いる 	で は か 

響く 	を 

擦る 	が 

見る 	て 
あく 	て 

挟む 	で も 

擦る 	が 

向ける 	か 
する 	へ 
折れる 	て 
する 	か 

起す 	と 
する 	やら 
得る 	のみ 

振る 	と 
見る 	て 
思う 	が 
やる 	が 

擦り付ける 	て 
思う 	て 
眠る 	て 
延ばす 	ほど 

返る 	て 
鳴く 	と が 
云う 	か 
思う 	が 

覚める 	も 

伝う 	て 

来る 	と 
なる 	と 
忍ぶ 	が 

捕る 	は 

透す 	と 
写る 	と 

しく 	が 
破れる 	の 

ある 	を も 
隠れる 	のみ を 

足る 	で は が 
ある 	くらい 
睨む 	と 
思う 	くらい 

出来る 	と 
待ち兼ねる 	が 

する 	を 
有する 	が 
煩わす 	が 

うる 	は 

する 	は 
云う 	も 
出る 	と 
申し上げる 	と 
云う 	を 

する 	ば 

云う 	に は 

がる 	に 
傾く 	が 

かよう 	が 
いる 	て 
する 	は 

く 	たり たり 

する 	て 

思いつく 	と 
思う 	を 

求める 	で も 
出る 	が 
出来る 	て 
もつ 	ば 
推す 	を 
負う 	の 

する 	の 

云う 	て とも 

する 	が 
云う 	は か 
ある 	ほど の 
示す 	か 
造る 	て 
思う 	が 
かける 	が 
見る 	は か 
行く 	も 
出来る 	も 
出来る 	て 
陥る 	か 

見る 	は か 
判ずる 	は か 

評す 	は 

並ぶ 	から 
見る 	が 
出来る 	は 

換える 	ば 
見る 	つつ が 
する 	て から 

あらわす 	ば 

違う 	の 
する 	かも 
似る 	を 
かく 	が 

書く 	の 
云う 	が 
換える 	か も 
する 	か も 

うる 	は 

習う 	に は 
聞く 	を 

出来る 	で 

する 	が 
生じる 	て 
云う 	を 

する 	と も 

ある 	か 
する 	て 

する 	から 
ある 	から 

現われる 	を 

云う 	が 
出る 	ば 
考え直す 	ば 

あらわれる 	の 
見る 	て のに 
疑う 	て から 
足る 	を 

持つ 	でも 
する 	て 
描く 	は 

する 	を 
つける 	が 
きまる 	が 
極める 	は 
見る 	と は 
する 	は 

する 	の 

似る 	を 
する 	が 
ある 	ば 
目する 	に は 

云う 	て は か と 
なる 	て は か と 
飛び出す 	て 
思う 	くらい 

称する 	に 
足る 	の 

もつ 	て は 

云う 	の 
ある 	から 
する 	から 

する 	と 
差し出す 	て 

動かす 	として も 

噛む 	を 

出す 	を 

立つ 	が 

云う 	て 

静まり返る 	て 
はずす 	て 

云う 	と 

立つ 	て が 
する 	て 

云う 	も 

残る 	も 

照らす 	の 
せる 	に 
越える 	に 

振り向く 	と 
見る 	て 

込む 	が 

する 	が 

飾る 	は 
寝る 	かも 
話す 	かも 
使う 	を 
云う 	に 
とる 	かも 
在る 	かも 

なる 	は 
知る 	が 

置く 	は 

上げる 	が 
合す 	ので 

する 	な と 

立てる 	て 

からげる 	は 

寝る 	に 
解く 	の 

好く 	で は 

のめる 	の 
押し込む 	かも 
云う 	が 

思う 	が 
やる 	が 

はめる 	を 
く 	へ 

する 	と 
拡げる 	で 

しごく 	て 
合わせる 	て 

する 	は 
ある 	て 

出す 	て 

吐き出す 	が 
消える 	に 

覚める 	は 
晴れ渡る 	て 

這入る 	な 

罹る 	か と 

盗む 	は 

気が付く 	は 

考える 	と 
分る 	て 

する 	は 

覚める 	か な 

這入る 	か な 

考える 	と 
見る 	わ と 
考える 	で 

這入る 	が 

答える 	て のに 
得る 	を 
する 	から 
焦れる 	て 

云う 	で 

寝る 	が 
外す 	から 
忍び込む 	で 
盗む 	から 

云う 	に 

這入る 	って 

盗る 	から と 
云う 	て 

盗る 	を 

する 	で 

云う 	か と 

ける 	て 

盗る 	じゃ か 

とる 	か 

ある 	か 

ある 	か 

持つ 	か 

煮る 	か 
食う 	か 
する 	か 

する 	か 

行く 	て 

ある 	か 
掘る 	か 
する 	か 

知る 	じゃ か 

知る 	が 

ある 	か 

教える 	って も 
下す 	じゃ か 
ある 	に て ね 

知る 	て 
思う 	よ 

言う 	が 

する 	ぞ 

書く 	から 

ふく 	て 

する 	て 
黙る 	て 

あける 	て 

する 	の 

する 	くらい 
遊ぶ 	くらい 

言う 	から 

言う 	は 
見廻る 	て 
見える 	て や 
聞く 	から 
とぶ 	け て 
する 	け て 

とぶ 	は 

覚える 	て 

云う 	て 

きく 	て 

違う 	か と 
する 	て 

見る 	て から 
折れる 	て から 

する 	を 

這入る 	て 
する 	の 

答える 	ので 

する 	と 
這入る 	て 

見る 	と 

出来る 	て 
見る 	が 
貰う 	も 

だまる 	のに 

上げる 	て 

する 	て 

食う 	から 
釣る 	は 

云う 	で 

行く 	て 
引く 	て 

する 	な 

云う 	は 
聞く 	から 

舐める 	と 
云う 	が 
舐める 	は 

舐める 	を 

分る 	が 

舐める 	じゃ か 

思う 	な 
飛ぶ 	な 

持つ 	か 

困る 	て 

いる 	ばかり で 
食う 	か 

とる 	は 

貰う 	て 
行く 	て 
煮る 	か 

食う 	が 
ある 	は 
かねる 	が 

係わる 	から 

見る 	と 
云う 	は 
見る 	と は 

知る 	は 
知る 	が 

なる 	に も 
なる 	も 
着ける 	て 
知る 	て 

いる 	かも と 
する 	が 
知れる 	て 
考える 	て と 
なる 	て 
引き上げる 	は 
聞きつける 	て 

ちる 	と 

這入る 	が 
もつ 	て 

這入る 	も 
取る 	も 

取る 	の 

捕る 	て も 
来る 	て 

煮る 	べ 

聞く 	が 
洩らす 	ので 
食う 	は 

とる 	と 

重ねる 	だけ 
する 	から 
する 	て 
働く 	て 

困る 	か 
換える 	か 

言う 	よ 

する 	か 

する 	ちゃ 
褒める 	と 
覚える 	の 
分る 	から 

似合う 	を 

向く 	が 

生きる 	と 
凹ます 	で 

する 	に 

預る 	で て 
云う 	に 

ある 	たって 
逢う 	わ 

やる 	ば 
出る 	な 
ある 	な 

云う 	を 

ある 	で 
する 	て か 
する 	て 
おる 	が 
ある 	て 
行う 	て 
云う 	から と 
尋ねる 	て 

あげる 	のに 
取る 	のに 
おる 	て なあ 

いる 	の 
異なる 	は 

する 	かも 

云う 	が 
無くなる 	から 

云う 	が 

聞く 	の 
ある 	か 
聞く 	から 

話せる 	か と 

変る 	ね と 

なる 	て から 
やる 	とか 
やる 	て から 
云う 	て 
ある 	なんて 
貰う 	に 
なる 	より 
くれる 	が 

来る 	て も 
威張る 	と 

する 	に と 
云う 	から 

する 	が 

行く 	か 

食う 	が 

返る 	て 

揮う 	に 

する 	から 
食う 	から 
する 	も 
する 	ば 

する 	を 
する 	は 
果す 	に 

あり 	と 
働く 	に 
寝る 	に 
生れる 	ば 
云う 	と 
働く 	に 
働く 	に 

吹き込む 	すら 

労する 	は 
いう 	は 

する 	は 

せる 	は 
する 	は 

端折る 	と 
出す 	て に 
いる 	て 

云う 	は 
腐る 	て 
する 	て と 
澄ます 	が 
云う 	で も 
這う 	まで 
塞ぐ 	に 
する 	で も 
寝る 	で も 

